0.518642199	0.779847439	0.438421343	0.783361994	0.338518823	0.925006431	0.592351256	0.45403847	0.936367013	0.517155165	0.582567296	0.413436147	0.494119243	0.999870778	1
0.469963094	0.241198568	0.289137879	0.820311511	0.089146683	0.598174379	0.424505746	0.594707314	0.393405057	0.662119906	0.641327953	0.799302172	0.703916141	0.119240577	1
0.098715847	0.735724814	0.684969089	0.029943411	0.493550083	0.786342276	0.68182333	0.661388991	0.824574161	0.560127277	0.345602578	0.561557441	0.221721431	0.455911854	0
0.47018243	0.153340632	0.590520379	0.031726692	0.8355554	0.434470276	0.740196951	0.478392163	0.308702155	0.988208777	0.071999112	0.479228541	0.211882319	0.309428031	1
0.422793687	0.104776603	0.874377991	0.093800242	0.888073536	0.021688808	0.866563934	0.383855749	0.179820736	0.504674783	0.967953991	0.90172921	0.981207089	0.482794264	0
0.168592098	0.70962101	0.974908256	0.075643171	0.642279999	0.645058221	0.29420998	0.757055328	0.439862656	0.974913168	0.607002414	0.535053601	0.810756071	0.848275083	0
0.005221372	0.765219518	0.011334203	0.885978565	0.84343575	0.737819189	0.823191944	0.883887398	0.765675005	0.400650397	0.947436296	0.960333415	0.126606613	0.045565379	0
0.483090433	0.255690338	0.206957971	0.45238224	0.185544224	0.293960489	0.966324138	0.794554525	0.470063032	0.995569944	0.271024675	0.793302832	0.328043082	0.713223484	1
0.073775289	0.873389775	0.986027496	0.081019921	0.592513962	0.369056336	0.723731453	0.460424832	0.349612615	0.713165002	0.647484541	0.734552576	0.631944103	0.339139271	0
0.965252435	0.204244451	0.245974166	0.35219015	0.176834808	0.216616776	0.737655706	0.697903274	0.966708465	0.646662344	0.912987093	0.750360538	0.874690836	0.160848388	1
0.432569133	0.851050412	0.644731688	0.781076134	0.135856698	0.461378865	0.515546179	0.551740212	0.052506816	0.983166695	0.343591491	0.791151623	0.599955563	0.784042943	0
0.504220839	0.545483823	0.114974738	0.858251049	0.712147719	0.129295539	0.003077239	0.101987598	0.905983886	0.898516724	0.229980212	0.429408452	0.160681276	0.488136551	1
0.611591626	0.634254708	0.647450014	0.054488097	0.045897656	0.749941992	0.580070224	0.841817914	0.687634723	0.85604996	0.365929974	0.169567394	0.182558161	0.164150571	1
0.569429596	0.930902088	0.774290706	0.222053136	0.979587979	0.766337605	0.686960751	0.331050621	0.827536637	0.08472887	0.889486557	0.102825655	0.27681254	0.511031847	1
0.774796239	0.26835523	0.015280474	0.76051852	0.495457818	0.051489606	0.95408117	0.579472449	0.43922131	0.446998116	0.629745791	0.650131566	0.802860351	0.284175942	1
0.476658245	0.892655188	0.98065499	0.362137032	0.444029939	0.336454906	0.684207613	0.271040307	0.769034276	0.472047148	0.977294983	0.750452519	0.239775551	0.730754579	1
0.936792539	0.272899574	0.202123286	0.919347632	0.337057999	0.232389286	0.473640115	0.968695898	0.279093082	0.35150879	0.749284454	0.692587822	0.88069216	0.749325061	0
0.956038498	0.852174995	0.289197487	0.295430925	0.08802867	0.002325041	0.042730508	0.349592215	0.390634309	0.457470905	0.510277958	0.783602095	0.258682446	0.453803675	0
0.470558818	0.638232394	0.262040702	0.331751265	0.098843704	0.815061012	0.719345646	0.792769631	0.292389907	0.176774252	0.998681417	0.502687338	0.093629418	0.063591094	1
0.832820705	0.496731266	0.125483356	0.36370332	0.63178058	0.780363676	0.3317657	0.717642122	0.726471544	0.536012858	0.256451211	0.850649574	0.158570122	0.619767649	0
0.585221984	0.811387091	0.731974511	0.223828949	0.578606876	0.682856867	0.669287555	0.839496726	0.355532284	0.158659001	0.021397925	0.873690487	0.238454478	0.386098478	1
0.495932095	0.673570725	0.987828959	0.860893262	0.230731642	0.810217963	0.3328259	0.600473009	0.106860558	0.541464508	0.333512024	0.216258405	0.134880079	0.594150945	0
0.877912432	0.124382525	0.507020988	0.468123665	0.864752649	0.389754683	0.142335543	0.285978357	0.101202188	0.389667811	0.882225678	0.434432693	0.372783604	0.97073793	1
0.999258441	0.12456128	0.052106857	0.403318445	0.718110569	0.445630855	0.71687183	0.562428573	0.228152032	0.713752098	0.244892221	0.888277943	0.792162999	0.427202924	0
0.004330792	0.106131257	0.52771664	0.393700106	0.864348997	0.478068944	0.438428571	0.594164852	0.416472838	0.764732178	0.609085754	0.781693472	0.411848702	0.975039562	1
0.662276878	0.512948135	0.382989396	0.909097522	0.181436504	0.600465734	0.27200687	0.718210612	0.623516308	0.279024495	0.089392837	0.064131051	0.322469572	0.151256659	0
0.814702171	0.859235129	0.697256344	0.700580544	0.693272349	0.538316964	0.593581402	0.118785023	0.44921152	0.455027219	0.842064877	0.856162682	0.666952058	0.40899362	0
0.192986653	0.123345265	0.494291432	0.993441413	0.872417259	0.685573442	0.231347951	0.164883951	0.303810263	0.147321076	0.077283012	0.169515889	0.440447513	0.614900503	0
0.892092582	0.642798304	0.230460964	0.543499329	0.517473828	0.058066973	0.80488458	0.4487911	0.908558997	0.533692478	0.038134688	0.255881827	0.544593288	0.589737316	0
0.973955549	0.541185574	0.018597986	0.674386636	0.655470407	0.806777164	0.927618872	0.345649543	0.377890943	0.331587605	0.841882873	0.405408725	0.22218102	0.248732774	0
0.478108865	0.246042637	0.419944153	0.124255454	0.184134682	0.072806498	0.498931742	0.968095923	0.690883074	0.182552789	0.037535481	0.268687012	0.212472688	0.627108506	0
0.062430208	0.990299724	0.948740704	0.384759401	0.243268782	0.693452412	0.412954241	0.179980336	0.691637917	0.460901964	0.14443485	0.134613824	0.544475697	0.432420017	0
0.602884438	0.331089562	0.404255559	0.121367613	0.705836092	0.87967974	0.500589505	0.109871919	0.645381905	0.554465864	0.25898206	0.140128272	0.321663058	0.551180391	1
0.04090743	0.465701333	0.737189528	0.162700514	0.359666138	0.812000623	0.879834756	0.080509077	0.153901905	0.093818464	0.405285072	0.046773976	0.913346585	0.616320293	1
0.281128338	0.014974595	0.431680516	0.11659141	0.436820078	0.955013669	0.071178343	0.538829853	0.81760464	0.537375458	0.747802498	0.483217403	0.376313428	0.267127592	0
0.235426862	0.041108492	0.27711774	0.56884579	0.305552605	0.425726878	0.755265466	0.231016046	0.221579683	0.979092453	0.384628875	0.105071656	0.855017957	0.052439895	1
0.62370645	0.870674331	0.216913356	0.534104166	0.68367393	0.35431936	0.799869974	0.737818867	0.674996808	0.668230241	0.482544046	0.02011014	0.717533296	0.22529169	0
0.975822295	0.480034068	0.455108431	0.862613015	0.765833084	0.148611129	0.157620885	0.178774041	0.028723145	0.57012073	0.063977721	0.892124812	0.106802726	0.735848051	1
0.91440382	0.500804331	0.852663686	0.296878446	0.509218388	0.028463495	0.423821874	0.624279397	0.41187086	0.389763481	0.179691881	0.265803611	0.434291952	0.435831098	1
0.127831011	0.717992415	0.625464624	0.112172698	0.147393932	0.59011899	0.287485692	0.963909813	0.433246114	0.537342874	0.337409926	0.971263925	0.523527532	0.645087458	1
0.068231107	0.651178145	0.678466472	0.951382648	0.570092787	0.36303656	0.667704334	0.517273804	0.247368302	0.728111899	0.305758639	0.914909221	0.853985396	0.881160617	1
0.920984971	0.948472306	0.656065043	0.44485924	0.751317882	0.218948641	0.700828954	0.389029945	0.34936315	0.889778509	0.052475274	0.310099793	0.432773225	0.875498882	1
0.036911605	0.139710507	0.766740487	0.14045615	0.033262146	0.741696398	0.545797288	0.315001373	0.630470471	0.343462454	0.992548901	0.028049195	0.23401231	0.951556089	0
0.272951785	0.0734153	0.530718301	0.568323458	0.214387661	0.474703788	0.997322401	0.156071058	0.237777283	0.096228361	0.241365338	0.507338011	0.660392722	0.780467747	1
0.75315062	0.065772231	0.493704173	0.309481896	0.921765263	0.006668595	0.790464094	0.459921926	0.691361354	0.981388671	0.279967035	0.286765095	0.289521803	0.140155691	1
0.243314874	0.2614481	0.766869876	0.078561047	0.913489671	0.372547454	0.295880987	0.666199659	0.906439636	0.238557039	0.346970576	0.934929434	0.946742377	0.584040684	0
0.761902381	0.72640368	0.06936968	0.556500678	0.244338135	0.517590365	0.826261512	0.532839804	0.293040263	0.381017437	0.987726792	0.043928734	0.337491487	0.137811341	0
0.69210348	0.838271859	0.833356786	0.084505747	0.330381921	0.172936963	0.902067572	0.335689907	0.943311285	0.627407385	0.395345974	0.641277405	0.005661367	0.61475293	1
0.515515202	0.050499829	0.82502657	0.647919778	0.621887085	0.423072755	0.223606483	0.608516611	0.858780327	0.954324416	0.920678896	0.028450005	0.846908885	0.835308459	0
0.85407996	0.285860926	0.826033852	0.855680117	0.594805955	0.812054592	0.949935344	0.689191125	0.061665988	0.453628943	0.75269322	0.826509714	0.524799473	0.61393475	0
0.659063755	0.669317209	0.447494394	0.982509264	0.998880165	0.319250252	0.68965746	0.18475078	0.097026912	0.060921795	0.293984635	0.554376308	0.268091017	0.999127301	1
0.610950781	0.556984805	0.804706296	0.030381854	0.871448839	0.737617581	0.128284201	0.084082888	0.367463066	0.870021984	0.35827601	0.639308746	0.675476427	0.634713378	1
0.22560279	0.131639209	0.167399037	0.87380198	0.326328826	0.700172723	0.723409556	0.245623109	0.898772773	0.796936068	0.70075825	0.703045515	0.218895874	0.058685822	0
0.895391386	0.195652713	0.925281286	0.786857671	0.059437013	0.299426666	0.78620085	0.572911047	0.657982124	0.993249069	0.199865456	0.615275051	0.289480654	0.727217521	0
0.694843783	0.115230202	0.621070172	0.243214222	0.168597865	0.2179886	0.722688762	0.317973411	0.571598517	0.05164038	0.470106664	0.186598061	0.679449212	0.567856398	0
0.267624326	0.038172273	0.844722284	0.097943507	0.438648204	0.87656691	0.432363803	0.133652484	0.4723221	0.972171152	0.574950189	0.997193341	0.905326797	0.361570936	1
0.017701831	0.848763321	0.21622197	0.62865313	0.736808959	0.857678981	0.800198111	0.106156803	0.844359394	0.542305539	0.741268316	0.881235971	0.047114701	0.214071766	0
0.212759746	0.856041845	0.756498337	0.119406154	0.736475303	0.842373646	0.778591299	0.255339544	0.902001862	0.216523515	0.407610106	0.808426825	0.222144705	0.173007022	0
0.785293479	0.885573088	0.145437236	0.45155546	0.251813637	0.328370496	0.969317799	0.923783321	0.293950116	0.880638437	0.032550927	0.326486119	0.612655399	0.262403704	0
0.087949371	0.837604308	0.329778527	0.998923414	0.093507302	0.292511597	0.735457307	0.287790025	0.324512062	0.16366029	0.448624879	0.299016069	0.267156104	0.402735767	0
0.877991872	0.412044407	0.087536804	0.811896285	0.100604264	0.810419061	0.973329593	0.926263159	0.682370004	0.134927862	0.319035318	0.537707361	0.920672884	0.13175023	0
0.322805491	0.596912151	0.840899807	0.25245712	0.86822351	0.644457552	0.466319458	0.303188411	0.646028705	0.716578306	0.700127599	0.865262626	0.059096221	0.840970557	0
0.995899424	0.383307167	0.572062199	0.391303089	0.631500021	0.358645176	0.37097777	0.043771825	0.358988779	0.492582039	0.101953779	0.369744971	0.738058505	0.325995628	0
0.437389516	0.691795266	0.511642195	0.492433656	0.610620753	0.319266353	0.950965516	0.377066086	0.464797824	0.110511722	0.786085171	0.521110069	0.188778317	0.910424566	0
0.673666625	0.328949596	0.233055742	0.120760829	0.251605531	0.83983392	0.783292403	0.667146982	0.436977199	0.647486125	0.084564582	0.900716432	0.085799646	0.029990552	1
0.825104332	0.930226364	0.287300452	0.093119389	0.85919143	0.523671208	0.214143661	0.33754011	0.650349396	0.718059581	0.194378964	0.739137341	0.290021028	0.824477365	0
0.319224409	0.445212614	0.606239628	0.115246853	0.267524311	0.488283376	0.528681967	0.207984613	0.614150815	0.535147187	0.166850304	0.963482939	0.646002028	0.015497416	0
0.821593223	0.004771225	0.368479414	0.51978167	0.064064602	0.769256537	0.94998208	0.76032247	0.254756906	0.731444557	0.180214961	0.262724712	0.217847915	0.440466983	1
0.715203037	0.899869337	0.966408638	0.222257759	0.093948879	0.190919387	0.4359637	0.654295942	0.070298551	0.405804633	0.02924854	0.264814104	0.38998429	0.318004579	0
0.019890981	0.441799741	0.659769387	0.923304571	0.848868352	0.05237448	0.090925009	0.956173149	0.826019387	0.823876059	0.272472716	0.948988821	0.757309037	0.601427847	0
0.106530376	0.395710126	0.97659578	0.79025074	0.757386008	0.543794195	0.509399293	0.217892891	0.269694193	0.733839708	0.592735284	0.600332009	0.753330207	0.070060488	1
0.432980653	0.929890868	0.944592208	0.184854924	0.618971452	0.611617839	0.320339756	0.734284283	0.628891092	0.086161668	0.458795595	0.515280416	0.153655511	0.572115687	1
0.565734715	0.236453946	0.76061681	0.187138849	0.865285625	0.008199156	0.486232787	0.23269808	0.190856527	0.357090073	0.916829416	0.227565834	0.021323126	0.596065196	1
0.189587176	0.964641195	0.541683987	0.568607551	0.449312661	0.54739004	0.751732143	0.245086793	0.174586241	0.828324049	0.98364688	0.03493635	0.887882999	0.311359548	0
0.530129636	0.225675704	0.991219603	0.105846505	0.49631681	0.060452414	0.95631677	0.465254945	0.805549453	0.21278054	0.472571718	0.142151013	0.640306338	0.571554518	1
0.375876386	0.278635878	0.091642626	0.087890934	0.278386464	0.204034408	0.437834934	0.485387581	0.62943855	0.587132919	0.728470379	0.547672605	0.837005117	0.66468935	1
0.742066524	0.348339396	0.118764313	0.728021058	0.731120242	0.191933691	0.965149103	0.371152736	0.585190688	0.696955885	0.211435916	0.604990125	0.312323865	0.872174698	1
0.426788965	0.195192878	0.681205912	0.863483789	0.600348936	0.842955022	0.001595804	0.843710333	0.168790795	0.822921115	0.562767351	0.575069195	0.715944014	0.931666606	1
0.389596845	0.389122015	0.801813316	0.823841143	0.220320194	0.392519368	0.141349383	0.558978111	0.004482504	0.204512166	0.763544238	0.222914412	0.46074716	0.266154451	0
0.670952486	0.933244985	0.011448757	0.480218786	0.100669644	0.898171619	0.135379218	0.777004946	0.111541574	0.491588656	0.559203672	0.530763053	0.038851497	0.843245039	0
0.251741222	0.87801002	0.456397834	0.600050696	0.798956579	0.976612719	0.996988499	0.83919339	0.629442971	0.19973841	0.348710983	0.058399122	0.498701304	0.305572757	1
0.342347721	0.71288269	0.900002938	0.527415223	0.826474515	0.45686204	0.788891066	0.785112833	0.485449442	0.603005084	0.110680169	0.456303098	0.490618439	0.276002258	1
0.40205493	0.758298662	0.817307344	0.661665841	0.320561036	0.249067099	0.220019204	0.236932931	0.36540458	0.5181943	0.495551264	0.467457599	0.91645114	0.833515262	1
0.188217931	0.562586361	0.853115348	0.468340736	0.742508703	0.756169392	0.544503994	0.48558275	0.412647442	0.597038779	0.965571715	0.964421331	0.268563686	0.452294619	0
0.220680574	0.599454436	0.860537917	0.846698788	0.527634086	0.581755854	0.222889679	0.3763494	0.479656382	0.649278677	0.028204698	0.765478898	0.311415803	0.024655754	0
0.913170477	0.443963888	0.309484859	0.569844478	0.27921236	0.724478995	0.605317023	0.244382975	0.388761412	0.078294399	0.841012461	0.547107064	0.44156222	0.572520428	1
0.567796775	0.918849863	0.302732949	0.026997444	0.592075831	0.306012939	0.656527728	0.223403363	0.771077077	0.642855106	0.227374402	0.590859317	0.227931406	0.295629238	1
0.996358082	0.164327383	0.192883571	0.25740094	0.5622693	0.381697595	0.176241954	0.151995986	0.798111114	0.245601382	0.873895951	0.546343705	0.427779072	0.208982838	1
0.005203633	0.929598109	0.922904875	0.836155516	0.129635906	0.56047653	0.060647839	0.964228423	0.378606531	0.153233112	0.478208437	0.480727712	0.264913503	0.045904204	1
0.004527046	0.855153658	0.640663169	0.796305122	0.28922979	0.565732303	0.650976933	0.422060579	0.473564169	0.303548382	0.389718481	0.857126371	0.654555794	0.185364109	0
0.770374174	0.131959436	0.771697699	0.579828619	0.540628867	0.210829587	0.297016425	0.635187367	0.30109898	0.828032441	0.768169787	0.678097896	0.51209742	0.271146091	0
0.309190187	0.310186722	0.886319134	0.456704133	0.647914931	0.49613847	0.390654078	0.705387978	0.996041331	0.353576379	0.924888409	0.454075175	0.185016655	0.68161246	1
0.898312248	0.056261007	0.640854265	0.594871594	0.960806657	0.617213597	0.18069271	0.447541791	0.530924302	0.489003085	0.340790508	0.70277675	0.564954245	0.371592697	1
0.774929374	0.071474918	0.149299869	0.353436635	0.125779754	0.107799578	0.595011518	0.126789612	0.956642321	0.352082439	0.752413207	0.122612968	0.074599278	0.413139231	0
0.076973252	0.252052114	0.183397682	0.940708766	0.332834562	0.769486764	0.631229926	0.137748469	0.193072589	0.78468249	0.787064999	0.726428067	0.425288516	0.604699598	1
0.189747255	0.949177405	0.448978399	0.275440324	0.666472979	0.267585472	0.021397333	0.358133872	0.776994415	0.332202998	0.754226733	0.171001103	0.704824173	0.282449746	1
0.375717239	0.289072824	0.26012479	0.816086846	0.299935445	0.751771962	0.562167598	0.818722467	0.059804505	0.343615542	0.337744938	0.785475023	0.548475635	0.314003615	0
0.830895119	0.64461833	0.651677456	0.086152852	0.11171155	0.543593965	0.973744344	0.265508199	0.532549005	0.014321303	0.582089473	0.993523214	0.929826976	0.139381796	1
0.676106321	0.138660654	0.490397862	0.605516425	0.224329277	0.688003586	0.793983419	0.075097272	0.82977216	0.03807429	0.759487087	0.430515569	0.791535767	0.978910601	0
0.164824422	0.715113626	0.901151671	0.742171755	0.971644446	0.335516107	0.320953318	0.64739961	0.476011754	0.467402211	0.420151754	0.674775673	0.810167312	0.125135657	1
0.325795679	0.196482474	0.224786828	0.132556255	0.936270075	0.866983218	0.806777754	0.034317105	0.380912539	0.37327223	0.711093722	0.855275631	0.043335246	0.729478488	0
0.650075106	0.417058854	0.947026243	0.627700517	0.617133891	0.59623751	0.914293683	0.218941537	0.549233292	0.298901814	0.387578	0.249777518	0.103552758	0.726037463	0
0.446909137	0.643768223	0.964462454	0.922650817	0.91706349	0.374351079	0.974898605	0.575989189	0.813628597	0.685880722	0.629094306	0.731638375	0.972319964	0.503235545	1
0.91951896	0.874661962	0.754709905	0.33218315	0.198036905	0.83016496	0.729795323	0.788231124	0.848762343	0.361236643	0.554193832	0.447637724	0.094116799	0.373295845	0
0.5825712	0.28688212	0.619150387	0.034869775	0.293013805	0.037509598	0.947777889	0.205027533	0.611920268	0.20027703	0.383103786	0.133140394	0.021050317	0.828306633	1
0.825961784	0.614572148	0.237758103	0.96704239	0.018684492	0.615299083	0.741530567	0.245931867	0.899198614	0.673403462	0.763555664	0.866841113	0.619736228	0.997445066	0
0.6259941	0.135219176	0.074908896	0.722688071	0.783617579	0.309623451	0.243012415	0.606241254	0.30585114	0.103422952	0.512725829	0.714999431	0.467129465	0.394672505	1
0.489518274	0.698979578	0.253488942	0.149415096	0.085697376	0.63823342	0.204664819	0.943585641	0.916412395	0.762476575	0.816955728	0.933049556	0.979500357	0.381116745	1
0.1162349	0.014128882	0.480062028	0.318544427	0.818523998	0.301996536	0.430626761	0.204403327	0.267465827	0.12303	0.153021015	0.551539287	0.451859577	0.018908025	1
0.221471764	0.23400565	0.181106707	0.43816531	0.879603298	0.77626031	0.529865322	0.614387783	0.493226115	0.065219152	0.802439881	0.781898781	0.479953873	0.677741908	1
0.29476075	0.598291485	0.743787839	0.740523944	0.910211787	0.442210653	0.804484054	0.563314425	0.583223354	0.169129216	0.108963399	0.710450772	0.489360933	0.414352212	0
0.041498277	0.004654699	0.103044383	0.777413971	0.554193469	0.569032109	0.524163153	0.756048564	0.666662075	0.16582022	0.355730013	0.9098115	0.242026332	0.531574369	0
0.388606896	0.568001674	0.987770814	0.929723213	0.214975431	0.788222776	0.229410777	0.079283775	0.684382626	0.327883309	0.696678903	0.417851976	0.807476084	0.049756039	0
0.236304346	0.593161751	0.498812432	0.16652298	0.562186894	0.87207868	0.419752442	0.920241034	0.75242029	0.663084844	0.266101878	0.811583522	0.924658959	0.473310978	1
0.813880293	0.402566088	0.615562974	0.770855206	0.428621343	0.351023348	0.192006843	0.740451748	0.204120863	0.26525935	0.345607227	0.90132629	0.078802583	0.974301842	0
0.198904031	0.650159303	0.755703148	0.624128876	0.27067091	0.089992847	0.659966185	0.465969805	0.813633343	0.574067123	0.928053602	0.943908264	0.810241565	0.188452478	1
0.410041004	0.878460404	0.014200066	0.293958212	0.66461225	0.005750466	0.75017004	0.838160683	0.010280992	0.848005581	0.828765463	0.851903994	0.863084355	0.262484387	1
0.685667044	0.121253526	0.240142522	0.619209693	0.006345316	0.683275204	0.926467479	0.019374509	0.811445998	0.751049401	0.280866725	0.629567828	0.975912808	0.555135735	1
0.448109225	0.691047184	0.131098095	0.220466869	0.473842658	0.621553702	0.392801234	0.53188234	0.846687828	0.371313685	0.402000709	0.290827735	0.059569829	0.546456948	1
0.252710946	0.910261386	0.458649853	0.783535262	0.96862056	0.018407919	0.085589272	0.052134336	0.867236547	0.702605763	0.141812185	0.061081857	0.508055144	0.212065686	1
0.011023385	0.281494279	0.438347434	0.733706292	0.994254336	0.356197147	0.207159804	0.240828609	0.577371184	0.690760556	0.600002527	0.719647998	0.42297215	0.349883269	0
0.172231412	0.996477734	0.059958329	0.320305874	0.83356691	0.840240971	0.036347177	0.941825653	0.13414614	0.393936201	0.203406133	0.591522934	0.868481791	0.578632772	1
0.420570616	0.662503553	0.229329886	0.835621268	0.50310513	0.449442851	0.300881617	0.986047017	0.02433185	0.990240838	0.792842948	0.867831348	0.827831373	0.12767896	0
0.184636293	0.081930362	0.69292104	0.739271673	0.033430659	0.161598248	0.746568147	0.384137327	0.125830519	0.211802152	0.610716484	0.928928685	0.696148724	0.184633493	0
0.022000353	0.432430406	0.506477684	0.522842615	0.587744618	0.458635552	0.170326548	0.303498629	0.214485882	0.172125691	0.173349705	0.320092901	0.513879564	0.425754258	0
0.286603721	0.975662612	0.962749492	0.554933085	0.239461396	0.64205327	0.111256396	0.882449313	0.771459464	0.107913162	0.965025324	0.721201483	0.704775126	0.348783612	1
0.92466239	0.461333947	0.414993785	0.713301346	0.587961728	0.147858309	0.703511658	0.254038803	0.583986985	0.240346622	0.476029957	0.104821842	0.614806152	0.676589338	0
0.885355223	0.132581743	0.806291273	0.175658446	0.414624777	0.692319721	0.193756071	0.292735824	0.421855569	0.761009324	0.716255901	0.297284896	0.768568654	0.625736829	0
